minuto,requisicoes,r200,r400,tempo
2020-09-17 06:58:59,456,380,70,9060
2020-09-17 06:59:59,78,44,30,1520
2020-09-17 07:00:59,56,12,40,1080
2020-09-17 07:01:59,489,234,222,9450
2020-09-17 07:02:58,456,269,132,8570
2020-09-17 07:03:58,78,45,33,1560
2020-09-17 07:04:58,453,440,12,9050
2020-09-17 07:05:58,123,98,12,2330
2020-09-17 07:06:58,87,60,27,1740
2020-09-17 07:07:58,453,343,62,8580
2020-09-17 07:08:58,88,12,2,1020
2020-09-17 07:09:58,322,224,34,5800
2020-09-17 07:10:58,87,44,12,1430
2020-09-17 07:11:58,345,340,12,6970
2020-09-17 07:12:58,435,320,115,8700
2020-09-17 07:13:58,153,100,50,3030
2020-09-17 07:14:58,321,320,1,6420
2020-09-17 07:15:58,343,343,0,6860
2020-09-17 07:16:58,88,80,8,1760
2020-09-17 07:17:58,634,555,32,12210
2020-09-17 07:18:58,45,40,5,900
2020-09-17 07:19:58,454,444,1,8990
2020-09-17 07:20:58,42,41,1,840
2020-09-17 07:21:58,88,80,8,1760
2020-09-17 07:22:58,78,65,13,1560
2020-09-17 07:23:58,578,478,100,11560
2020-09-17 07:24:58,123,100,23,2460
2020-09-17 07:25:58,88,78,10,1760
2020-09-17 07:26:58,456,400,56,9120
2020-09-17 07:27:58,78,70,8,1560
2020-09-17 07:28:57,56,55,1,1120
2020-09-17 07:29:57,99,90,9,1980
2020-09-17 07:30:57,456,444,12,9120
2020-09-17 07:31:57,6,0,6,120
2020-09-17 07:32:57,233,200,33,4660
2020-09-17 07:33:57,665,555,110,13300
2020-09-17 07:34:57,234,134,100,4680
2020-09-17 07:35:57,23,20,3,460
2020-09-17 07:36:57,232,180,52,4640
2020-09-17 07:37:57,87,50,37,1740
2020-09-17 07:38:57,656,640,15,13110
2020-09-17 07:39:57,345,300,45,6900
2020-09-17 07:40:57,665,643,5,13130
2020-09-17 07:41:57,675,665,10,13500
2020-09-17 07:42:57,65,64,1,1300
2020-09-17 07:43:57,676,673,3,13520
2020-09-17 07:44:57,127,120,7,2540
2020-09-17 07:45:57,234,123,99,4560
2020-09-17 07:46:57,54,30,12,960
2020-09-17 07:47:57,23,10,13,460
2020-09-17 07:48:57,345,280,55,6800
2020-09-17 07:49:57,67,44,12,1230
2020-09-17 07:50:57,45,33,12,900
2020-09-17 07:51:57,78,60,18,1560
2020-09-17 07:52:57,56,33,4,930
2020-09-17 07:53:57,456,326,128,9100
2020-09-17 07:54:56,78,33,32,1430
2020-09-17 07:55:56,345,222,111,6780
2020-09-17 07:56:56,344,300,44,6880
2020-09-17 07:57:56,365,281,64,7100
2020-09-17 07:58:56,456,380,70,9060
2020-09-17 07:59:56,78,44,30,1520
2020-09-17 08:00:56,56,12,40,1080
2020-09-17 08:01:56,489,234,222,9450
2020-09-17 08:02:56,456,269,132,8570
2020-09-17 08:03:56,78,45,33,1560
2020-09-17 08:04:56,453,440,12,9050
2020-09-17 08:05:56,123,98,12,2330
2020-09-17 08:06:56,87,60,27,1740
2020-09-17 08:07:56,453,343,62,8580
2020-09-17 08:08:56,88,12,2,1020
2020-09-17 08:09:56,322,224,34,5800
2020-09-17 08:10:56,87,44,12,1430
2020-09-17 08:11:56,345,340,12,6970
2020-09-17 08:12:56,435,320,115,8700
2020-09-17 08:13:56,153,100,50,3030
2020-09-17 08:14:56,321,320,1,6420
2020-09-17 08:15:56,343,343,0,6860
2020-09-17 08:16:56,88,80,8,1760
2020-09-17 08:17:56,634,555,32,12210
2020-09-17 08:18:56,45,40,5,900
2020-09-17 08:19:56,454,444,1,8990
2020-09-17 08:20:55,42,41,1,840
2020-09-17 08:21:55,88,80,8,1760
2020-09-17 08:22:55,78,65,13,1560
2020-09-17 08:23:55,578,478,100,11560
2020-09-17 08:24:55,123,100,23,2460
2020-09-17 08:25:55,88,78,10,1760
2020-09-17 08:26:55,456,400,56,9120
2020-09-17 08:27:55,78,70,8,1560
2020-09-17 08:28:55,56,55,1,1120
2020-09-17 08:29:55,99,90,9,1980
2020-09-17 08:30:55,456,444,12,9120
2020-09-17 08:31:55,6,0,6,120
2020-09-17 08:32:55,233,200,33,4660
2020-09-17 08:33:55,665,555,110,13300
2020-09-17 08:34:55,234,134,100,4680
2020-09-17 08:35:55,23,20,3,460
2020-09-17 08:36:55,232,180,52,4640
2020-09-17 08:37:55,87,50,37,1740
2020-09-17 08:38:55,656,640,15,13110
2020-09-17 08:39:55,345,300,45,6900
2020-09-17 08:40:55,665,643,5,13130
2020-09-17 08:41:55,675,665,10,13500
2020-09-17 08:42:55,65,64,1,1300
2020-09-17 08:43:55,676,673,3,13520
2020-09-17 08:44:55,127,120,7,2540
2020-09-17 08:45:55,234,123,99,4560
2020-09-17 08:46:54,54,30,12,960
2020-09-17 08:47:54,23,10,13,460
2020-09-17 08:48:54,345,280,55,6800
2020-09-17 08:49:54,67,44,12,1230
2020-09-17 08:50:54,45,33,12,900
2020-09-17 08:51:54,78,60,18,1560
2020-09-17 08:52:54,56,33,4,930
2020-09-17 08:53:54,456,326,128,9100
2020-09-17 08:54:54,78,33,32,1430
2020-09-17 08:55:54,345,222,111,6780
2020-09-17 08:56:54,344,300,44,6880
2020-09-17 08:57:54,365,281,64,7100
2020-09-17 08:58:54,456,380,70,9060
2020-09-17 08:59:54,78,44,30,1520
2020-09-17 09:00:54,56,12,40,1080
2020-09-17 09:01:54,489,234,222,9450
2020-09-17 09:02:54,456,269,132,8570
2020-09-17 09:03:54,78,45,33,1560
2020-09-17 09:04:54,453,440,12,9050
2020-09-17 09:05:54,123,98,12,2330
2020-09-17 09:06:54,87,60,27,1740
2020-09-17 09:07:54,453,343,62,8580
2020-09-17 09:08:54,88,12,2,1020
2020-09-17 09:09:54,322,224,34,5800
2020-09-17 09:10:54,87,44,12,1430
2020-09-17 09:11:54,345,340,12,6970
2020-09-17 09:12:53,435,320,115,8700
2020-09-17 09:13:53,153,100,50,3030
2020-09-17 09:14:53,321,320,1,6420
2020-09-17 09:15:53,343,343,0,6860
2020-09-17 09:16:53,88,80,8,1760
2020-09-17 09:17:53,634,555,32,12210
2020-09-17 09:18:53,45,40,5,900
2020-09-17 09:19:53,454,444,1,8990
2020-09-17 09:20:53,42,41,1,840
2020-09-17 09:21:53,88,80,8,1760
2020-09-17 09:22:53,78,65,13,1560
2020-09-17 09:23:53,578,478,100,11560
2020-09-17 09:24:53,123,100,23,2460
2020-09-17 09:25:53,88,78,10,1760
2020-09-17 09:26:53,456,400,56,9120
2020-09-17 09:27:53,78,70,8,1560
2020-09-17 09:28:53,56,55,1,1120
2020-09-17 09:29:53,99,90,9,1980
2020-09-17 09:30:53,456,444,12,9120
2020-09-17 09:31:53,6,0,6,120
2020-09-17 09:32:53,233,200,33,4660
2020-09-17 09:33:53,665,555,110,13300
2020-09-17 09:34:53,234,134,100,4680
2020-09-17 09:35:53,23,20,3,460
2020-09-17 09:36:53,232,180,52,4640
2020-09-17 09:37:53,87,50,37,1740
2020-09-17 09:38:52,656,640,15,13110
2020-09-17 09:39:52,345,300,45,6900
2020-09-17 09:40:52,665,643,5,13130
2020-09-17 09:41:52,675,665,10,13500
2020-09-17 09:42:52,65,64,1,1300
2020-09-17 09:43:52,676,673,3,13520
2020-09-17 09:44:52,127,120,7,2540
2020-09-17 09:45:52,234,123,99,4560
2020-09-17 09:46:52,54,30,12,960
2020-09-17 09:47:52,23,10,13,460
2020-09-17 09:48:52,345,280,55,6800
2020-09-17 09:49:52,67,44,12,1230
2020-09-17 09:50:52,45,33,12,900
2020-09-17 09:51:52,78,60,18,1560
2020-09-17 09:52:52,56,33,4,930
2020-09-17 09:53:52,456,326,128,9100
2020-09-17 09:54:52,78,33,32,1430
2020-09-17 09:55:52,345,222,111,6780
2020-09-17 09:56:52,344,300,44,6880
2020-09-17 09:57:52,365,281,64,7100
2020-09-17 09:58:52,456,380,70,9060
2020-09-17 09:59:52,78,44,30,1520
2020-09-17 10:00:52,56,12,40,1080
2020-09-17 10:01:52,489,234,222,9450
2020-09-17 10:02:52,456,269,132,8570
2020-09-17 10:03:52,78,45,33,1560
2020-09-17 10:04:51,453,440,12,9050
2020-09-17 10:05:51,123,98,12,2330
2020-09-17 10:06:51,87,60,27,1740
2020-09-17 10:07:51,453,343,62,8580
2020-09-17 10:08:51,88,12,2,1020
2020-09-17 10:09:51,322,224,34,5800
2020-09-17 10:10:51,87,44,12,1430
2020-09-17 10:11:51,345,340,12,6970
2020-09-17 10:12:51,435,320,115,8700
2020-09-17 10:13:51,153,100,50,3030
2020-09-17 10:14:51,321,320,1,6420
2020-09-17 10:15:51,343,343,0,6860
2020-09-17 10:16:51,88,80,8,1760
2020-09-17 10:17:51,634,555,32,12210
2020-09-17 10:18:51,45,40,5,900
2020-09-17 10:19:51,454,444,1,8990
2020-09-17 10:20:51,42,41,1,840
2020-09-17 10:21:51,88,80,8,1760
2020-09-17 10:22:51,78,65,13,1560
2020-09-17 10:23:51,578,478,100,11560
2020-09-17 10:24:51,123,100,23,2460
2020-09-17 10:25:51,88,78,10,1760
2020-09-17 10:26:51,456,400,56,9120
2020-09-17 10:27:51,78,70,8,1560
2020-09-17 10:28:51,56,55,1,1120
2020-09-17 10:29:51,99,90,9,1980
2020-09-17 10:30:51,456,444,12,9120
2020-09-17 10:31:50,6,0,6,120
2020-09-17 10:32:50,233,200,33,4660
2020-09-17 10:33:50,665,555,110,13300
2020-09-17 10:34:50,234,134,100,4680
2020-09-17 10:35:50,23,20,3,460
2020-09-17 10:36:50,232,180,52,4640
2020-09-17 10:37:50,87,50,37,1740
2020-09-17 10:38:50,656,640,15,13110
2020-09-17 10:39:50,345,300,45,6900
2020-09-17 10:40:50,665,643,5,13130
2020-09-17 10:41:50,675,665,10,13500
2020-09-17 10:42:50,65,64,1,1300
2020-09-17 10:43:50,676,673,3,13520
2020-09-17 10:44:50,127,120,7,2540
2020-09-17 10:45:50,234,123,99,4560
2020-09-17 10:46:50,54,30,12,960
2020-09-17 10:47:50,23,10,13,460
2020-09-17 10:48:50,345,280,55,6800
2020-09-17 10:49:50,67,44,12,1230
2020-09-17 10:50:50,45,33,12,900
2020-09-17 10:51:50,78,60,18,1560
2020-09-17 10:52:50,56,33,4,930
2020-09-17 10:53:50,456,326,128,9100
2020-09-17 10:54:50,78,33,32,1430
2020-09-17 10:55:50,345,222,111,6780
2020-09-17 10:56:50,344,300,44,6880
2020-09-17 10:57:49,365,281,64,7100
2020-09-17 10:58:49,456,380,70,9060
2020-09-17 10:59:49,78,44,30,1520
2020-09-17 11:00:49,56,12,40,1080
2020-09-17 11:01:49,489,234,222,9450
2020-09-17 11:02:49,456,269,132,8570
2020-09-17 11:03:49,78,45,33,1560
2020-09-17 11:04:49,453,440,12,9050
2020-09-17 11:05:49,123,98,12,2330
2020-09-17 11:06:49,87,60,27,1740
2020-09-17 11:07:49,453,343,62,8580
2020-09-17 11:08:49,88,12,2,1020
2020-09-17 11:09:49,322,224,34,5800
2020-09-17 11:10:49,87,44,12,1430
2020-09-17 11:11:49,345,340,12,6970
2020-09-17 11:12:49,435,320,115,8700
2020-09-17 11:13:49,153,100,50,3030
2020-09-17 11:14:49,321,320,1,6420
2020-09-17 11:15:49,343,343,0,6860
2020-09-17 11:16:49,88,80,8,1760
2020-09-17 11:17:49,634,555,32,12210
2020-09-17 11:18:49,45,40,5,900
2020-09-17 11:19:49,454,444,1,8990
2020-09-17 11:20:49,42,41,1,840
2020-09-17 11:21:49,88,80,8,1760
2020-09-17 11:22:49,78,65,13,1560
2020-09-17 11:23:48,578,478,100,11560
2020-09-17 11:24:48,123,100,23,2460
2020-09-17 11:25:48,88,78,10,1760
2020-09-17 11:26:48,456,400,56,9120
2020-09-17 11:27:48,78,70,8,1560
2020-09-17 11:28:48,56,55,1,1120
2020-09-17 11:29:48,99,90,9,1980
2020-09-17 11:30:48,456,444,12,9120
2020-09-17 11:31:48,6,0,6,120
2020-09-17 11:32:48,233,200,33,4660
2020-09-17 11:33:48,665,555,110,13300
2020-09-17 11:34:48,234,134,100,4680
2020-09-17 11:35:48,23,20,3,460
2020-09-17 11:36:48,232,180,52,4640
2020-09-17 11:37:48,87,50,37,1740
2020-09-17 11:38:48,656,640,15,13110
2020-09-17 11:39:48,345,300,45,6900
2020-09-17 11:40:48,665,643,5,13130
2020-09-17 11:41:48,675,665,10,13500
2020-09-17 11:42:48,65,64,1,1300
2020-09-17 11:43:48,676,673,3,13520
2020-09-17 11:44:48,127,120,7,2540
2020-09-17 11:45:48,234,123,99,4560
2020-09-17 11:46:48,54,30,12,960
2020-09-17 11:47:48,23,10,13,460
2020-09-17 11:48:48,345,280,55,6800
2020-09-17 11:49:47,67,44,12,1230
2020-09-17 11:50:47,45,33,12,900
2020-09-17 11:51:47,78,60,18,1560
2020-09-17 11:52:47,56,33,4,930
2020-09-17 11:53:47,456,326,128,9100
2020-09-17 11:54:47,78,33,32,1430
2020-09-17 11:55:47,345,222,111,6780
2020-09-17 11:56:47,344,300,44,6880
2020-09-17 11:57:47,365,281,64,7100
2020-09-17 11:58:47,456,380,70,9060
2020-09-17 11:59:47,78,44,30,1520
2020-09-17 12:00:47,56,12,40,1080
2020-09-17 12:01:47,489,234,222,9450
2020-09-17 12:02:47,456,269,132,8570
2020-09-17 12:03:47,78,45,33,1560
2020-09-17 12:04:47,453,440,12,9050
2020-09-17 12:05:47,123,98,12,2330
2020-09-17 12:06:47,87,60,27,1740
2020-09-17 12:07:47,453,343,62,8580
2020-09-17 12:08:47,88,12,2,1020
2020-09-17 12:09:47,322,224,34,5800
2020-09-17 12:10:47,87,44,12,1430
2020-09-17 12:11:47,345,340,12,6970
2020-09-17 12:12:47,435,320,115,8700
2020-09-17 12:13:47,153,100,50,3030
2020-09-17 12:14:47,321,320,1,6420
2020-09-17 12:15:46,343,343,0,6860
2020-09-17 12:16:46,88,80,8,1760
2020-09-17 12:17:46,634,555,32,12210
2020-09-17 12:18:46,45,40,5,900
2020-09-17 12:19:46,454,444,1,8990
2020-09-17 12:20:46,42,41,1,840
2020-09-17 12:21:46,88,80,8,1760
2020-09-17 12:22:46,78,65,13,1560
2020-09-17 12:23:46,578,478,100,11560
2020-09-17 12:24:46,123,100,23,2460
2020-09-17 12:25:46,88,78,10,1760
2020-09-17 12:26:46,456,400,56,9120
2020-09-17 12:27:46,78,70,8,1560
2020-09-17 12:28:46,56,55,1,1120
2020-09-17 12:29:46,99,90,9,1980
2020-09-17 12:30:46,456,444,12,9120
2020-09-17 12:31:46,6,0,6,120
2020-09-17 12:32:46,233,200,33,4660
2020-09-17 12:33:46,665,555,110,13300
2020-09-17 12:34:46,234,134,100,4680
2020-09-17 12:35:46,23,20,3,460
2020-09-17 12:36:46,232,180,52,4640
2020-09-17 12:37:46,87,50,37,1740
2020-09-17 12:38:46,656,640,15,13110
2020-09-17 12:39:46,345,300,45,6900
2020-09-17 12:40:46,665,643,5,13130
2020-09-17 12:41:45,675,665,10,13500
2020-09-17 12:42:45,65,64,1,1300
2020-09-17 12:43:45,676,673,3,13520
2020-09-17 12:44:45,127,120,7,2540
2020-09-17 12:45:45,234,123,99,4560
2020-09-17 12:46:45,54,30,12,960
2020-09-17 12:47:45,23,10,13,460
2020-09-17 12:48:45,345,280,55,6800
2020-09-17 12:49:45,67,44,12,1230
2020-09-17 12:50:45,45,33,12,900
2020-09-17 12:51:45,78,60,18,1560
2020-09-17 12:52:45,56,33,4,930
2020-09-17 12:53:45,456,326,128,9100
2020-09-17 12:54:45,78,33,32,1430
2020-09-17 12:55:45,345,222,111,6780
2020-09-17 12:56:45,344,300,44,6880
2020-09-17 12:57:45,365,281,64,7100
2020-09-17 12:58:45,456,380,70,9060
2020-09-17 12:59:45,78,44,30,1520
2020-09-17 13:00:45,56,12,40,1080
2020-09-17 13:01:45,489,234,222,9450
2020-09-17 13:02:45,456,269,132,8570
2020-09-17 13:03:45,78,45,33,1560
2020-09-17 13:04:45,453,440,12,9050
2020-09-17 13:05:45,123,98,12,2330
2020-09-17 13:06:45,87,60,27,1740
2020-09-17 13:07:44,453,343,62,8580
2020-09-17 13:08:44,88,12,2,1020
2020-09-17 13:09:44,322,224,34,5800
2020-09-17 13:10:44,87,44,12,1430
2020-09-17 13:11:44,345,340,12,6970
2020-09-17 13:12:44,435,320,115,8700
2020-09-17 13:13:44,153,100,50,3030
2020-09-17 13:14:44,321,320,1,6420
2020-09-17 13:15:44,343,343,0,6860
2020-09-17 13:16:44,88,80,8,1760
2020-09-17 13:17:44,634,555,32,12210
2020-09-17 13:18:44,45,40,5,900
2020-09-17 13:19:44,454,444,1,8990
2020-09-17 13:20:44,42,41,1,840
2020-09-17 13:21:44,88,80,8,1760
2020-09-17 13:22:44,78,65,13,1560
2020-09-17 13:23:44,578,478,100,11560
2020-09-17 13:24:44,123,100,23,2460
2020-09-17 13:25:44,88,78,10,1760
2020-09-17 13:26:44,456,400,56,9120
2020-09-17 13:27:44,78,70,8,1560
2020-09-17 13:28:44,56,55,1,1120
2020-09-17 13:29:44,99,90,9,1980
2020-09-17 13:30:44,456,444,12,9120
2020-09-17 13:31:44,6,0,6,120
2020-09-17 13:32:44,233,200,33,4660
2020-09-17 13:33:43,665,555,110,13300
2020-09-17 13:34:43,234,134,100,4680
2020-09-17 13:35:43,23,20,3,460
2020-09-17 13:36:43,232,180,52,4640
2020-09-17 13:37:43,87,50,37,1740
2020-09-17 13:38:43,656,640,15,13110
2020-09-17 13:39:43,345,300,45,6900
2020-09-17 13:40:43,665,643,5,13130
2020-09-17 13:41:43,675,665,10,13500
2020-09-17 13:42:43,65,64,1,1300
2020-09-17 13:43:43,676,673,3,13520
2020-09-17 13:44:43,127,120,7,2540
2020-09-17 13:45:43,234,123,99,4560
2020-09-17 13:46:43,54,30,12,960
2020-09-17 13:47:43,23,10,13,460
2020-09-17 13:48:43,345,280,55,6800
2020-09-17 13:49:43,67,44,12,1230
2020-09-17 13:50:43,45,33,12,900
2020-09-17 13:51:43,78,60,18,1560
2020-09-17 13:52:43,56,33,4,930
2020-09-17 13:53:43,456,326,128,9100
2020-09-17 13:54:43,78,33,32,1430
2020-09-17 13:55:43,345,222,111,6780
2020-09-17 13:56:43,344,300,44,6880
2020-09-17 13:57:43,365,281,64,7100
2020-09-17 13:58:43,456,380,70,9060
2020-09-17 13:59:42,78,44,30,1520
2020-09-17 14:00:42,56,12,40,1080
2020-09-17 14:01:42,489,234,222,9450
2020-09-17 14:02:42,456,269,132,8570
2020-09-17 14:03:42,78,45,33,1560
2020-09-17 14:04:42,453,440,12,9050
2020-09-17 14:05:42,123,98,12,2330
2020-09-17 14:06:42,87,60,27,1740
2020-09-17 14:07:42,453,343,62,8580
2020-09-17 14:08:42,88,12,2,1020
2020-09-17 14:09:42,322,224,34,5800
2020-09-17 14:10:42,87,44,12,1430
2020-09-17 14:11:42,345,340,12,6970
2020-09-17 14:12:42,435,320,115,8700
2020-09-17 14:13:42,153,100,50,3030
2020-09-17 14:14:42,321,320,1,6420
2020-09-17 14:15:42,343,343,0,6860
2020-09-17 14:16:42,88,80,8,1760
2020-09-17 14:17:42,634,555,32,12210
2020-09-17 14:18:42,45,40,5,900
2020-09-17 14:19:42,454,444,1,8990
2020-09-17 14:20:42,42,41,1,840
2020-09-17 14:21:42,88,80,8,1760
2020-09-17 14:22:42,78,65,13,1560
2020-09-17 14:23:42,578,478,100,11560
2020-09-17 14:24:42,123,100,23,2460
2020-09-17 14:25:41,88,78,10,1760
2020-09-17 14:26:41,456,400,56,9120
2020-09-17 14:27:41,78,70,8,1560
2020-09-17 14:28:41,56,55,1,1120
2020-09-17 14:29:41,99,90,9,1980
2020-09-17 14:30:41,456,444,12,9120
2020-09-17 14:31:41,6,0,6,120
2020-09-17 14:32:41,233,200,33,4660
2020-09-17 14:33:41,665,555,110,13300
2020-09-17 14:34:41,234,134,100,4680
2020-09-17 14:35:41,23,20,3,460
2020-09-17 14:36:41,232,180,52,4640
2020-09-17 14:37:41,87,50,37,1740
2020-09-17 14:38:41,656,640,15,13110
2020-09-17 14:39:41,345,300,45,6900
2020-09-17 14:40:41,665,643,5,13130
2020-09-17 14:41:41,675,665,10,13500
2020-09-17 14:42:41,65,64,1,1300
2020-09-17 14:43:41,676,673,3,13520
2020-09-17 14:44:41,127,120,7,2540
2020-09-17 14:45:41,234,123,99,4560
2020-09-17 14:46:41,54,30,12,960
2020-09-17 14:47:41,23,10,13,460
2020-09-17 14:48:41,345,280,55,6800
2020-09-17 14:49:41,67,44,12,1230
2020-09-17 14:50:41,45,33,12,900
2020-09-17 14:51:40,78,60,18,1560
2020-09-17 14:52:40,56,33,4,930
2020-09-17 14:53:40,456,326,128,9100
2020-09-17 14:54:40,78,33,32,1430
2020-09-17 14:55:40,345,222,111,6780
2020-09-17 14:56:40,344,300,44,6880
2020-09-17 14:57:40,365,281,64,7100
2020-09-17 14:58:40,456,380,70,9060
2020-09-17 14:59:40,78,44,30,1520
2020-09-17 15:00:40,56,12,40,1080
2020-09-17 15:01:40,489,234,222,9450
2020-09-17 15:02:40,456,269,132,8570
2020-09-17 15:03:40,78,45,33,1560
2020-09-17 15:04:40,453,440,12,9050
2020-09-17 15:05:40,123,98,12,2330
2020-09-17 15:06:40,87,60,27,1740
2020-09-17 15:07:40,453,343,62,8580
2020-09-17 15:08:40,88,12,2,1020
2020-09-17 15:09:40,322,224,34,5800
2020-09-17 15:10:40,87,44,12,1430
2020-09-17 15:11:40,345,340,12,6970
2020-09-17 15:12:40,435,320,115,8700
2020-09-17 15:13:40,153,100,50,3030
2020-09-17 15:14:40,321,320,1,6420
2020-09-17 15:15:40,343,343,0,6860
2020-09-17 15:16:40,88,80,8,1760
2020-09-17 15:17:39,634,555,32,12210
2020-09-17 15:18:39,45,40,5,900
2020-09-17 15:19:39,454,444,1,8990
2020-09-17 15:20:39,42,41,1,840
2020-09-17 15:21:39,88,80,8,1760
2020-09-17 15:22:39,78,65,13,1560
2020-09-17 15:23:39,578,478,100,11560
2020-09-17 15:24:39,123,100,23,2460
2020-09-17 15:25:39,88,78,10,1760
2020-09-17 15:26:39,456,400,56,9120
2020-09-17 15:27:39,78,70,8,1560
2020-09-17 15:28:39,56,55,1,1120
2020-09-17 15:29:39,99,90,9,1980
2020-09-17 15:30:39,456,444,12,9120
2020-09-17 15:31:39,6,0,6,120
2020-09-17 15:32:39,233,200,33,4660
2020-09-17 15:33:39,665,555,110,13300
2020-09-17 15:34:39,234,134,100,4680
2020-09-17 15:35:39,23,20,3,460
2020-09-17 15:36:39,232,180,52,4640
2020-09-17 15:37:39,87,50,37,1740
2020-09-17 15:38:39,656,640,15,13110
2020-09-17 15:39:39,345,300,45,6900
2020-09-17 15:40:39,665,643,5,13130
2020-09-17 15:41:39,675,665,10,13500
2020-09-17 15:42:39,65,64,1,1300
2020-09-17 15:43:38,676,673,3,13520
2020-09-17 15:44:38,127,120,7,2540
2020-09-17 15:45:38,234,123,99,4560
2020-09-17 15:46:38,54,30,12,960
2020-09-17 15:47:38,23,10,13,460
2020-09-17 15:48:38,345,280,55,6800
2020-09-17 15:49:38,67,44,12,1230
2020-09-17 15:50:38,45,33,12,900
2020-09-17 15:51:38,78,60,18,1560
2020-09-17 15:52:38,56,33,4,930
2020-09-17 15:53:38,456,326,128,9100
2020-09-17 15:54:38,78,33,32,1430
2020-09-17 15:55:38,345,222,111,6780
2020-09-17 15:56:38,344,300,44,6880
2020-09-17 15:57:38,365,281,64,7100
2020-09-17 15:58:38,456,380,70,9060
2020-09-17 15:59:38,78,44,30,1520
2020-09-17 16:00:38,56,12,40,1080
2020-09-17 16:01:38,489,234,222,9450
2020-09-17 16:02:38,456,269,132,8570
2020-09-17 16:03:38,78,45,33,1560
2020-09-17 16:04:38,453,440,12,9050
2020-09-17 16:05:38,123,98,12,2330
2020-09-17 16:06:38,87,60,27,1740
2020-09-17 16:07:38,453,343,62,8580
2020-09-17 16:08:38,88,12,2,1020
2020-09-17 16:09:37,322,224,34,5800
2020-09-17 16:10:37,87,44,12,1430
2020-09-17 16:11:37,345,340,12,6970
2020-09-17 16:12:37,435,320,115,8700
2020-09-17 16:13:37,153,100,50,3030
2020-09-17 16:14:37,321,320,1,6420
2020-09-17 16:15:37,343,343,0,6860
2020-09-17 16:16:37,88,80,8,1760
2020-09-17 16:17:37,634,555,32,12210
2020-09-17 16:18:37,45,40,5,900
2020-09-17 16:19:37,454,444,1,8990
2020-09-17 16:20:37,42,41,1,840
2020-09-17 16:21:37,88,80,8,1760
2020-09-17 16:22:37,78,65,13,1560
2020-09-17 16:23:37,578,478,100,11560
2020-09-17 16:24:37,123,100,23,2460
2020-09-17 16:25:37,88,78,10,1760
2020-09-17 16:26:37,456,400,56,9120
2020-09-17 16:27:37,78,70,8,1560
2020-09-17 16:28:37,56,55,1,1120
2020-09-17 16:29:37,99,90,9,1980
2020-09-17 16:30:37,456,444,12,9120
2020-09-17 16:31:37,6,0,6,120
2020-09-17 16:32:37,233,200,33,4660
2020-09-17 16:33:37,665,555,110,13300
2020-09-17 16:34:37,234,134,100,4680
2020-09-17 16:35:36,23,20,3,460
2020-09-17 16:36:36,232,180,52,4640
2020-09-17 16:37:36,87,50,37,1740
2020-09-17 16:38:36,656,640,15,13110
2020-09-17 16:39:36,345,300,45,6900
2020-09-17 16:40:36,665,643,5,13130
2020-09-17 16:41:36,675,665,10,13500
2020-09-17 16:42:36,65,64,1,1300
2020-09-17 16:43:36,676,673,3,13520
2020-09-17 16:44:36,127,120,7,2540
2020-09-17 16:45:36,234,123,99,4560
2020-09-17 16:46:36,54,30,12,960
2020-09-17 16:47:36,23,10,13,460
2020-09-17 16:48:36,345,280,55,6800
2020-09-17 16:49:36,67,44,12,1230
2020-09-17 16:50:36,45,33,12,900
2020-09-17 16:51:36,78,60,18,1560
2020-09-17 16:52:36,56,33,4,930
2020-09-17 16:53:36,456,326,128,9100
2020-09-17 16:54:36,78,33,32,1430
2020-09-17 16:55:36,345,222,111,6780
2020-09-17 16:56:36,344,300,44,6880
2020-09-17 16:57:36,365,281,64,7100
2020-09-17 16:58:36,456,380,70,9060
2020-09-17 16:59:36,78,44,30,1520
2020-09-17 17:00:36,56,12,40,1080
2020-09-17 17:01:35,489,234,222,9450
2020-09-17 17:02:35,456,269,132,8570
2020-09-17 17:03:35,78,45,33,1560
2020-09-17 17:04:35,453,440,12,9050
2020-09-17 17:05:35,123,98,12,2330
2020-09-17 17:06:35,87,60,27,1740
2020-09-17 17:07:35,453,343,62,8580
2020-09-17 17:08:35,88,12,2,1020
2020-09-17 17:09:35,322,224,34,5800
2020-09-17 17:10:35,87,44,12,1430
2020-09-17 17:11:35,345,340,12,6970
2020-09-17 17:12:35,435,320,115,8700
2020-09-17 17:13:35,153,100,50,3030
2020-09-17 17:14:35,321,320,1,6420
2020-09-17 17:15:35,343,343,0,6860
2020-09-17 17:16:35,88,80,8,1760
2020-09-17 17:17:35,634,555,32,12210
2020-09-17 17:18:35,45,40,5,900
2020-09-17 17:19:35,454,444,1,8990
2020-09-17 17:20:35,42,41,1,840
2020-09-17 17:21:35,88,80,8,1760
2020-09-17 17:22:35,78,65,13,1560
2020-09-17 17:23:35,578,478,100,11560
2020-09-17 17:24:35,123,100,23,2460
2020-09-17 17:25:35,88,78,10,1760
2020-09-17 17:26:35,456,400,56,9120
2020-09-17 17:27:34,78,70,8,1560
2020-09-17 17:28:34,56,55,1,1120
2020-09-17 17:29:34,99,90,9,1980
2020-09-17 17:30:34,456,444,12,9120
2020-09-17 17:31:34,6,0,6,120
2020-09-17 17:32:34,233,200,33,4660
2020-09-17 17:33:34,665,555,110,13300
2020-09-17 17:34:34,234,134,100,4680
2020-09-17 17:35:34,23,20,3,460
2020-09-17 17:36:34,232,180,52,4640
